STATE,DISTRICT,Lg_Dist_Code,MICRO_MANUFACTURING,SMALL_MANUFACTURING,MEDIUM_MANUFACTURING,MICRO_SERVICE,SMALL_SERVICE,MEDIUM_SERVICE,District_code,Population,Literate,SC,ST,Workers,Female_Workers,Main_Workers,Marginal_Workers,Cultivator_Workers,Agricultural_Workers,Household_Workers,Other_Workers,Hindus,Muslims,Christians,Sikhs,Buddhists,Jains,Others_Religions,Religion_Not_Stated,LPG_or_PNG_Households,Housholds_with_Electric_Lighting,Households_with_Internet,Households_with_Computer,Rural_Households,Urban_Households,Below_Primary_Education,Primary_Education,Middle_Education,Secondary_Education,Higher_Education,Graduate_Education,Other_Education,Illiterate_Education,Age_not_stated,Households_with_Bicycle,Households_with_Car_Jeep_Van,Households_with_Radio_Transistor,Households_with_Scooter_Motorcycle_Moped,Households_with_Telephone_Mobile_Phone_Landline_only,Households_with_Telephone_Mobile_Phone_Mobile_only,Households_with_TV_Computer_Laptop_Telephone_mobile_phone_and_Scooter_Car,Households_with_Television,Households_with_Telephone_Mobile_Phone_Both,Condition_of_occupied_census_houses_Dilapidated_Households,Having_bathing_facility_Total_Households,Having_latrine_facility_within_the_premises_Total_Households,Ownership_Rented_Households,Type_of_bathing_facility_Enclosure_without_roof_Households,Type_of_fuel_used_for_cooking_Any_other_Households,Type_of_latrine_facility_Pit_latrine_Households,Type_of_latrine_facility_Other_latrine_Households,Type_of_latrine_facility_Night_soil_disposed_into_open_drain_Households,Type_of_latrine_facility_Flush_pour_flush_latrine_connected_to_other_system_Households,Not_having_bathing_facility_within_the_premises_Total_Households,Not_having_latrine_facility_within_the_premises_Alternative_source_Open_Households,Main_source_of_drinking_water_Un_covered_well_Households,Main_source_of_drinking_water_Handpump_Tubewell_Borewell_Households,Main_source_of_drinking_water_Spring_Households,Main_source_of_drinking_water_River_Canal_Households,Main_source_of_drinking_water_Other_sources_Households,Main_source_of_drinking_water_Other_sources_Spring_River_Canal_Tank_Pond_Lake_Other_sources_Households,Location_of_drinking_water_source_Near_the_premises_Households,Location_of_drinking_water_source_Within_the_premises_Households,Main_source_of_drinking_water_Tank_Pond_Lake_Households,Main_source_of_drinking_water_Tapwater_Households,Main_source_of_drinking_water_Tubewell_Borehole_Households,Household_size_1_person_Households,Household_size_2_persons_Households,Household_size_3_persons_Households,Household_size_6_8_persons_Households,Household_size_9_persons_and_above_Households,Location_of_drinking_water_source_Away_Households,Married_couples_2_Households,Married_couples_3_Households,Married_couples_None_Households,Power_Parity_Less_than_Rs_45000,Power_Parity_Rs_45000_90000,Power_Parity_Rs_90000_150000,Power_Parity_Rs_150000_240000,Power_Parity_Rs_240000_330000,Power_Parity_Rs_150000_330000,Power_Parity_Rs_330000_425000,Power_Parity_Rs_425000_545000,Power_Parity_Above_Rs_545000,Tehsil_Code,Town_Code_Village_code,Ward_No,Total_Number_of_households,Total_Number_of_Good,Total_Number_of_Livable,Total_Number_of_Dilapidated,Total_Number_of_Residence_households,Total_Number_of_Residence_cum_other,Number_of_Residence_cum_Good,Residence_cum_Livable,Residence_cum_Dilapidated,Material_Roof_GTBW,Material_Roof_PP,Material_Roof_HMT,Material_Roof_MMT,Material_Roof_BB,Material_Roof_SS,Material_Roof_GMAS,Material_Roof_Concrete,Material_Roof_AOM,Material_Roof_GTB,Material_Roof_PP1,Material_Roof_MUB,Material_Roof_Wood,Material_Wall_SNPWM,Material_Wall_SPWM,Material_Wall_GIMAS,Material_Wall_Bb,Material_Wall_Concrete,Material_Wall_AOM,Material_Floor_Mud,Material_Floor_WB,Material_Floor_BB,Material_Floor_Stone,Material_Floor_Cement,Material_Floor_MF,Material_Floor_AOM,Dwelling_R_NER,Dwelling_R_OR,Dwelling_R_TR,Dwelling_R_TH_R,Dwelling_R_FR,Dwelling_R_FI_R,Dwelling_R_SRA,H_size_1,H_size_2,H_size_3,H_size_4,H_size_5,H_size_6_8,H_size_9,O_status_O,O_status_R,O_status_AO,Married_C_N,Married_C_1,Married_C_2,Married_C_3,Married_C_4,Married_C_5,DW_TFTS,DW_TFUS,DW_CW,DW_UW,DW_Handpump,DW_TB,DW_Spring,DW_RC,DW_TPL,DW_OS,Within_premises,Near_premises,Away,MSL_Electricty,MSL_Kerosene,MSL_SE,MSL_OO,MSL_AO,MSL_NL,Latrine_premise,Latrine_PSS,Latrine_ST,Latrine_OS,Pit_latrine_SVI,Pit_latrine_SOP,disposed_drain,Service_Latrine_NRH,Service_Latrine_NSA,Alternative_Source,Households_Bathroom,Households_EWR,Households_No,Waste_water_CD,Waste_water_OD,Waste_water_ND,Cooking_FW,Cooking_CR,Cooking_CC,Cooking_CLC,Cooking_kerosene,Cooking_LPG_PNG,Cooking_Electricity,Cooking_Biogas,Cooking_AO,Cooking_NC,Cooking_IH,Has_kitchen,DNHK,Cooking_OH,has_kitchen1,DNH_Kitchen,TNHAB,assets_RT,assets_Tel,assets_CL_WI,assets_CLWI,assets_TM_LO,assets_TM_MO,assets_TM_Both,assets_Bicycle,assets_SMM,assets_CJV,Household_TV_LP,None_AS,Permanents,Semi_Permanent,Total_Temporary,Serviceable,Non_Serviceable,Unclassifiable,TC_VC,medium,lfpr_rur_mal_2022,lfpr_rur_fem_2022,lfpr_rur_per_2022,lfpr_urb_mal_2022,lfpr_urb_fem_2022,lfpr_urb_per_2022,lfpr_tot_mal_2022,lfpr_tot_fem_2022,lfpr_tot_per_2022,unemp_rur_mal_2022,unemp_rur_fem_2022,unemp_rur_per_2022,unemp_urb_mal_2022,unemp_urb_fem_2022,unemp_urb_per_2022,unemp_tot_mal_2022,unemp_tot_fem_2022,wag_urb_urb_2022,wag_urb_urb_ratio_2022,wag_rur_rur_2022,wag_rur_rur_ratio_2022,fem_manage_ratio_2022,wag_tot_tot_2022,wag_tot_tot_ratio_2022,wag_tot_tot_2019,unemp_tot_per_2019,unemp_tot_per_2022,tus_tot_person_domestic_mins,tus_tot_male_domestic_mins,tus_tot_female_domestic_mins,gini_rur_hh_2022,gini_urb_hh_2022,cas_wage_female_2022,cas_wage_male_2022,cas_wage_person_2022,agr_wage_person_2022,acc_per_per_2019,acc_per_per_2022,health_ins_2019,higher_ed_2021,poverty_multi_tot_2015,Pop_2019,msme_credit_amt_2019,shg_loans_2019,shg_loans_2021,mgnrega_2019,mgnrega_2022,senior_help_2019,senior_help_2022,pension_nps_2019,urb_pct_2011,urb_pct_2021,digital_payment_per_capita,num_12mo_dgt_00_22,teledensity_pct,su_ai,su_arvr,su_adv,su_space,su_agri,su_air,su_meas,su_anim,su_arch,su_art,su_auto,su_biotech,su_chem,su_cv,su_cons,su_dating,su_design,su_events,su_fashion,su_hhs,su_hr,su_inlang,su_nanotech,su_nre,su_pass,su_pets,su_robot,su_safety,su_socnet,su_text,su_travel,female_population_rate,worker_population_rate,cultivator_population_rate,agricultural_worker_rate,population_per_household,micro_share,medium_share,msme_population_density,digital_access_signal,financial_access_signal,agriculture_signal,housing_quality_signal,best_business_score,second_best_business_score,opportunity_margin
CHHATTISGARH,SURAJPUR,648.0,3917.0,70.0,1.0,583.0,16.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9821965897693079,0.00025075225677031093,,0.05969257138610013,0.15373469410038362,0.299143102756239,0.37300278729139763,0.35060377055034325,0.35060377055034325,0.0
CHHATTISGARH,SURGUJA,389.0,7086.0,211.0,10.0,1387.0,55.0,3.0,401.0,2359886.0,1187941.0,115652.0,1300628.0,1155807.0,505919.0,622589.0,533218.0,465287.0,523356.0,12643.0,154521.0,2126195.0,81442.0,97432.0,2303.0,1287.0,623.0,48295.0,2309.0,29433.0,253131.0,2737.0,18983.0,525596.0,65167.0,364452.0,338509.0,281260.0,135374.0,105992.0,64607.0,9524.0,991866.0,1458.0,277773.0,8096.0,62468.0,56480.0,4330.0,108569.0,6399.0,74614.0,5868.0,10854.0,59109.0,130736.0,18701.0,22302.0,169.0,52314.0,754.0,218.0,15125.0,461457.0,387919.0,145838.0,297286.0,6470.0,14757.0,11539.0,34730.0,253795.0,75066.0,1964.0,36922.0,21245.0,26048.0,74481.0,71885.0,135326.0,13725.0,191705.0,70257.0,8651.0,56755.0,530.0,946.0,725.0,159.0,22.0,181.0,17.0,28.0,36.0,0.0,0.0,0.0,300.0,168.5,125.6,5.800000000000001,290.5,9.5,6.5,3.0,0.0,35.6,0.6000000000000001,202.5,1.9000000000000001,1.3,2.4,10.6,44.7,0.30000000000000004,2.1,0.5,231.5,0.2,0.8999999999999999,2.1,0.1,61.5,0.7999999999999999,0.2,233.3,0.30000000000000004,2.0,0.7999999999999999,58.3,5.3,0.0,5.2,78.0,100.0,58.0,31.8,12.1,14.9,15.0,38.400000000000006,40.0,60.0,58.9,77.1,10.7,257.79999999999995,32.1,10.1,33.4,217.9,40.7,6.6,1.2000000000000002,0.2,43.599999999999994,10.0,4.300000000000001,68.7,137.1,21.299999999999997,2.6999999999999997,6.1,1.1,5.1,80.6,126.89999999999999,92.5,184.8,112.2,1.3,0.6000000000000001,0.30000000000000004,0.8,107.9,5.6,73.2,6.6,18.7,3.3000000000000003,0.1,0.2,0.1,1.6,62.7,20.4,216.89999999999998,26.1,71.5,202.39999999999998,230.2,2.4,5.1,3.1,2.2,55.9,0.30000000000000004,0.30000000000000004,0.1,0.4,293.70000000000005,189.3,104.39999999999999,5.8,2.0999999999999996,3.7,187.8,39.5,87.9,4.8,16.2,4.5,98.4,8.8,164.7,62.8,11.9,12.4,86.7,63.9,200.6,34.8,33.3,1.4,0.7,0.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.494412441956942,0.4897723873102345,0.1971650325481824,0.22177172965134756,80.17823531410322,0.9697550294238402,0.0013685507048036129,0.003096336009451304,0.05061351013935021,0.15373469410038362,0.46800059514588754,0.42240882749710673,0.6316138628472184,0.554153919677223,0.07745994316999538
CHHATTISGARH,UTTAR BASTAR KANKER,,,,,,,,413.0,748941.0,456042.0,31543.0,414770.0,389359.0,171846.0,285536.0,103823.0,194018.0,129142.0,7811.0,58388.0,627460.0,6040.0,4007.0,552.0,2213.0,1071.0,105869.0,1729.0,7736.0,110208.0,579.0,4084.0,169191.0,24878.0,135206.0,124893.0,100674.0,47002.0,43956.0,21410.0,1658.0,243039.0,290.0,111429.0,1932.0,16404.0,19503.0,1642.0,32294.0,1317.0,37017.0,2129.0,4755.0,21153.0,31240.0,6424.0,6984.0,31.0,3846.0,105.0,16.0,2267.0,137031.0,126559.0,13352.0,123595.0,1213.0,920.0,384.0,2576.0,93398.0,21718.0,59.0,17399.0,7370.0,7731.0,15922.0,20661.0,41924.0,6190.0,43068.0,23395.0,3042.0,22774.0,176.0,305.0,208.0,33.0,5.0,38.0,4.0,7.0,9.0,0.0,0.0,0.0,300.0,160.8,129.9,9.2,283.8,16.2,8.2,7.8,0.30000000000000004,11.3,1.7999999999999998,217.1,9.8,0.30000000000000004,1.4,18.299999999999997,40.1,0.0,8.4,0.6000000000000001,212.60000000000002,0.8,0.6000000000000001,0.4,0.1,75.80000000000001,0.7,0.0,213.1,0.30000000000000004,0.8999999999999999,20.799999999999997,56.2,8.8,0.0,5.8,62.0,115.6,60.599999999999994,31.0,11.9,13.1,17.4,31.3,40.7,66.9,61.0,71.4,11.2,262.3,28.4,9.3,48.0,205.6,39.7,5.6,1.0,0.2,12.6,51.2,2.7,20.5,184.3,24.799999999999997,1.7000000000000002,1.3,0.0,0.8,74.8,154.5,70.5,229.10000000000002,65.7,3.5999999999999996,0.5,0.4,0.7,95.4,3.0,81.9,4.199999999999999,2.5,3.5,0.0,0.0,0.2,1.2000000000000002,63.699999999999996,20.700000000000003,215.6,7.0,53.4,239.6,248.7,1.8,0.5,0.1,5.0,42.3,0.0,0.5,0.1,0.9,285.6,231.3,54.4,13.4,8.6,4.9,159.2,29.0,104.0,2.7,9.7,3.8,91.8,7.3,199.0,58.800000000000004,7.1,6.699999999999999,57.5,76.80000000000001,211.0,12.1,9.0,3.1,0.1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5015121351348103,0.5198794030504406,0.2590564543802516,0.17243280845887726,96.81243536711479,,,,0.03513736871605297,0.15373469410038362,0.3812574936455669,0.42182850959033824,0.577939281631605,0.4553223442767725,0.12261693735483253
DADRA & NAGAR HAVELI,DADRA AND NAGAR HAVELI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,300.0,199.5,99.0,1.5,295.1,4.9,2.9,1.8,0.0,3.3,2.5,16.6,90.0,0.6,3.5999999999999996,106.1,77.0,0.0,77.5,0.9,27.3,1.2000000000000002,1.0,0.9,1.5,179.4,9.899999999999999,0.1,118.5,0.30000000000000004,2.5,4.1,96.19999999999999,77.5,0.8,19.1,142.0,91.1,33.7,10.0,2.0999999999999996,1.9,17.7,38.9,48.5,64.7,49.0,67.1,13.899999999999999,168.1,127.0,4.8,69.8,189.3,34.4,5.699999999999999,0.7,0.1,77.5,61.9,4.4,17.5,73.8,61.2,1.7999999999999998,0.9,0.1,1.2000000000000002,156.7,109.9,33.3,285.4,13.4,0.1,0.0,0.1,1.0,162.5,14.5,143.0,1.7999999999999998,1.9,0.30000000000000004,0.2,0.7,0.1,15.7,153.4,43.5,103.19999999999999,79.8,32.4,187.8,123.10000000000001,1.1,0.6,0.30000000000000004,53.3,117.8,0.0,1.1,0.0,2.5,290.9,249.7,41.2,6.7,3.4,3.3000000000000003,169.1,46.3,140.4,8.2,16.3,6.8999999999999995,170.6,9.799999999999999,73.0,75.9,16.8,14.8,75.60000000000001,192.39999999999998,101.89999999999999,5.5,0.8,4.7,0.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05969257138610013,0.15373469410038362,0.299143102756239,0.48869643044860844,0.35060377055034325,0.35060377055034325,0.0
DADRA AND NAGAR HAVELI,DADRA AND NAGAR HAVELI,,,,,,,,496.0,343709.0,223230.0,6186.0,178564.0,157161.0,37868.0,130299.0,26862.0,28164.0,17799.0,2195.0,109003.0,322857.0,12922.0,5113.0,217.0,634.0,1186.0,293.0,487.0,29101.0,69558.0,2013.0,6017.0,48221.0,60562.0,24701.0,69140.0,32004.0,37809.0,22700.0,19655.0,3566.0,91055.0,372.0,17822.0,4136.0,11354.0,18647.0,1706.0,41837.0,3669.0,34467.0,2430.0,368.0,48312.0,39999.0,31255.0,10519.0,11.0,539.0,251.0,55.0,433.0,24751.0,29222.0,4170.0,32907.0,442.0,188.0,270.0,929.0,26605.0,38461.0,29.0,34001.0,15041.0,4312.0,9524.0,11879.0,16210.0,3363.0,7997.0,8321.0,1367.0,17066.0,431.0,1782.0,1667.0,407.0,564.0,971.0,729.0,978.0,235.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.43626730751886045,0.4572501738389161,0.0819414097390525,0.05178508563930534,11.810899969073228,,,,0.03751752206140013,0.15373469410038362,0.23500471177946242,0.37300278729139763,0.2986204890669695,0.2986204890669695,0.0
DAMAN & DIU,DAMAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,300.0,198.9,99.0,2.1,296.0,4.0,2.0,1.7999999999999998,0.2,1.4,0.8999999999999999,9.600000000000001,23.0,0.7,4.6,172.8,87.0,0.0,5.3,1.0,6.0,0.5,0.6000000000000001,0.9,1.6,273.7,10.3,0.1,22.6,0.2,3.1,7.5,166.0,100.4,0.30000000000000004,15.8,186.0,54.5,30.700000000000003,8.6,2.4,2.0,18.8,44.7,59.2,75.9,48.3,43.2,10.100000000000001,117.80000000000001,173.8,8.4,110.2,165.2,18.8,4.8,0.9,0.2,149.2,65.8,2.0,0.5,22.6,58.1,0.0,0.0,0.1,1.7,217.5,75.5,7.2,296.3,2.9,0.0,0.0,0.2,0.5,226.5,15.7,206.5,1.2999999999999998,2.1,0.8,0.30000000000000004,0.0,0.0,26.9,193.0,49.9,57.099999999999994,104.4,79.9,115.7,42.4,0.8,0.5,0.4,91.1,151.7,0.30000000000000004,3.7,1.2,7.7,281.6,188.5,93.19999999999999,10.6,7.1000000000000005,3.4,193.4,60.2,178.6,7.0,19.2,10.8,237.7,11.0,97.9,96.5,20.3,16.2,22.1,286.2,12.0,1.4,0.1,1.4,0.1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05969257138610013,0.15373469410038362,0.299143102756239,0.47944533742717155,0.35060377055034325,0.35060377055034325,0.0
DAMAN & DIU,DIU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,300.0,264.2,35.099999999999994,0.7,295.6,4.4,4.2,0.30000000000000004,0.0,0.9,0.0,7.800000000000001,53.0,0.0,8.4,9.6,219.9,0.30000000000000004,0.5,0.0,1.5,0.0,11.3,278.2,0.30000000000000004,4.199999999999999,3.4000000000000004,0.30000000000000004,2.1,0.0,0.1,1.7,153.7,142.4,0.1,1.8,56.8,103.9,43.6,47.800000000000004,16.700000000000003,29.5,24.1,30.0,32.9,49.0,56.7,86.2,21.2,235.0,54.1,10.9,56.2,205.39999999999998,28.7,7.5,1.9,0.30000000000000004,293.4,1.2000000000000002,1.7999999999999998,1.8,0.6,0.30000000000000004,0.1,0.0,0.0,0.6000000000000001,253.3,43.4,3.1,296.8,3.0,0.0,0.0,0.0,0.0,176.8,3.6,169.5,1.6,0.8999999999999999,0.4,0.0,0.4,0.0,67.2,239.2,14.0,46.8,79.2,4.2,216.6,74.5,21.5,0.4,0.30000000000000004,26.299999999999997,173.89999999999998,0.1,0.0,0.0,2.9,260.0,240.0,19.8,37.2,29.0,8.200000000000001,227.8,60.8,236.0,10.399999999999999,19.3,21.8,176.8,54.099999999999994,105.0,135.5,11.2,23.3,23.1,297.0,2.2,0.4,0.0,0.4,0.30000000000000004,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05969257138610013,0.15373469410038362,0.299143102756239,0.6473214285714286,0.35060377055034325,0.35060377055034325,0.0
DAMAN AND DIU,DAMAN,,,,,,,,495.0,191173.0,150348.0,4262.0,15240.0,105521.0,11019.0,101717.0,3804.0,1845.0,481.0,409.0,102786.0,171537.0,16087.0,2618.0,169.0,216.0,244.0,79.0,223.0,25844.0,49249.0,1316.0,4543.0,10006.0,61073.0,8957.0,28094.0,30406.0,26991.0,14170.0,9128.0,1995.0,20641.0,288.0,14642.0,3163.0,10502.0,14167.0,1718.0,39565.0,2827.0,28433.0,1888.0,313.0,40804.0,40951.0,33493.0,6654.0,78.0,544.0,42.0,29.0,159.0,8888.0,4307.0,78.0,14176.0,7.0,2.0,284.0,305.0,11808.0,37112.0,12.0,34905.0,10900.0,3397.0,8211.0,10433.0,6389.0,1297.0,772.0,2388.0,576.0,20475.0,893.0,3631.0,7152.0,4285.0,2444.0,6729.0,3382.0,4461.0,7897.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.34792570080503,0.5519660203062148,0.009650944432529698,0.0025160456759061164,7.397190837331682,,,,0.036536083519304374,0.15373469410038362,0.18440602969590075,0.37300278729139763,0.3396529177625774,0.3396529177625774,0.0
DAMAN AND DIU,DIU,,,,,,,,494.0,52074.0,38058.0,1862.0,123.0,15750.0,2818.0,14718.0,1032.0,471.0,291.0,275.0,14713.0,48613.0,3190.0,202.0,3.0,1.0,43.0,0.0,22.0,6177.0,10575.0,368.0,1055.0,9788.0,9062.0,1872.0,7668.0,8545.0,9051.0,4367.0,1906.0,635.0,10735.0,68.0,3739.0,398.0,2162.0,4820.0,776.0,6306.0,825.0,8405.0,1919.0,24.0,9011.0,6282.0,1923.0,500.0,4.0,50.0,17.0,0.0,58.0,1678.0,2012.0,66.0,32.0,5.0,0.0,20.0,25.0,1555.0,9022.0,0.0,10499.0,10.0,858.0,1068.0,1171.0,3079.0,757.0,112.0,1021.0,268.0,2001.0,893.0,3631.0,7152.0,4285.0,2444.0,6729.0,3382.0,4461.0,7897.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5075853592963859,0.30245419979260285,0.009044820831893076,0.0055882014056919,8.430305973773677,,,,0.03087931715635087,0.15373469410038362,0.18537700750474692,0.37300278729139763,0.16673274181017309,0.1600523399108977,0.006680401899275379
DELHI,CENTRAL,77.0,21703.0,2468.0,280.0,11744.0,1521.0,234.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499.0,80.0,4.3,43.6,79.0,16.7,50.6,79.0,16.3,50.4,10.7,0.0,10.2,1.6,2.2,1.7,1.8,2.2,78.0,2.498498,70.0,1.124464,0.129,78.0,2.457399,94.0,8.7,1.9,148.0,29.0,292.0,0.211,0.338,533.3333,552.0,551.25,402.0,2.98792,6.358175,25.02,0.949,4.44,20035.0,108136.7,0.0,0.0,0.0,0.0,50.0,125.0,366225.0,97.5,99.4,9.313,23.0,161.48,265.0,52.0,162.0,171.0,406.0,7.0,86.0,11.0,100.0,49.0,314.0,33.0,124.0,29.0,596.0,18.0,81.0,112.0,373.0,139.0,537.0,61.0,20.0,84.0,1.0,45.0,53.0,71.0,121.0,331.0,342.0,,,,,,0.8876119586110998,0.011451474377326082,,0.16761864855725672,0.3180391685900355,0.15221432575054253,0.37300278729139763,0.37924758922034174,0.37775988884344763,0.0014877003768941077
DELHI,EAST,78.0,38819.0,1823.0,179.0,16691.0,1490.0,128.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299.0,80.0,4.3,43.6,79.0,16.7,50.6,79.0,16.3,50.4,10.7,0.0,10.2,1.6,2.2,1.7,1.8,2.2,78.0,2.498498,70.0,1.124464,0.129,78.0,2.457399,94.0,8.7,1.9,148.0,29.0,292.0,0.211,0.338,533.3333,552.0,551.25,402.0,2.98792,6.358175,25.02,0.949,4.44,20035.0,108136.7,0.0,0.0,0.0,0.0,50.0,125.0,366225.0,97.5,99.4,9.313,23.0,161.48,265.0,52.0,162.0,171.0,406.0,7.0,86.0,11.0,100.0,49.0,314.0,33.0,124.0,29.0,596.0,18.0,81.0,112.0,373.0,139.0,537.0,61.0,20.0,84.0,1.0,45.0,53.0,71.0,121.0,331.0,342.0,,,,,,0.950956615467529,0.004384997917738419,,0.16761864855725672,0.3180391685900355,0.15221432575054253,0.37300278729139763,0.28955449420915114,0.2790020641228853,0.01055243008626583
DELHI,NEW DELHI,79.0,25444.0,1605.0,225.0,9816.0,980.0,181.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,393.0,80.0,4.3,43.6,79.0,16.7,50.6,79.0,16.3,50.4,10.7,0.0,10.2,1.6,2.2,1.7,1.8,2.2,78.0,2.498498,70.0,1.124464,0.129,78.0,2.457399,94.0,8.7,1.9,148.0,29.0,292.0,0.211,0.338,533.3333,552.0,551.25,402.0,2.98792,6.358175,25.02,0.949,4.44,20035.0,108136.7,0.0,0.0,0.0,0.0,50.0,125.0,366225.0,97.5,99.4,9.313,23.0,161.48,265.0,52.0,162.0,171.0,406.0,7.0,86.0,11.0,100.0,49.0,314.0,33.0,124.0,29.0,596.0,18.0,81.0,112.0,373.0,139.0,537.0,61.0,20.0,84.0,1.0,45.0,53.0,71.0,121.0,331.0,342.0,,,,,,0.9329031311872112,0.008249615017965829,,0.16761864855725672,0.3180391685900355,0.15221432575054253,0.37300278729139763,0.30232624545579145,0.2790020641228853,0.023324181332906146
